main plan id;year;month;date;premiums;payment mode
5c7f2af4d4ce1230ca5525c6;2001;5;2001-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2001;6;2001-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2001;7;2001-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2001;8;2001-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2001;9;2001-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2001;10;2001-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2001;11;2001-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2001;12;2001-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;1;2002-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;2;2002-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;3;2002-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;4;2002-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;5;2002-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;6;2002-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;7;2002-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;8;2002-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;9;2002-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;10;2002-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;11;2002-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2002;12;2002-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;1;2003-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;2;2003-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;3;2003-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;4;2003-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;5;2003-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;6;2003-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;7;2003-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;8;2003-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;9;2003-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;10;2003-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;11;2003-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2003;12;2003-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;1;2004-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;2;2004-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;3;2004-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;4;2004-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;5;2004-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;6;2004-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;7;2004-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;8;2004-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;9;2004-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;10;2004-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;11;2004-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2004;12;2004-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;1;2005-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;2;2005-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;3;2005-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;4;2005-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;5;2005-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;6;2005-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;7;2005-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;8;2005-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;9;2005-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;10;2005-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;11;2005-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2005;12;2005-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;1;2006-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;2;2006-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;3;2006-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;4;2006-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;5;2006-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;6;2006-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;7;2006-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;8;2006-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;9;2006-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;10;2006-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;11;2006-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2006;12;2006-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;1;2007-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;2;2007-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;3;2007-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;4;2007-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;5;2007-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;6;2007-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;7;2007-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;8;2007-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;9;2007-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;10;2007-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;11;2007-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2007;12;2007-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;1;2008-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;2;2008-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;3;2008-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;4;2008-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;5;2008-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;6;2008-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;7;2008-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;8;2008-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;9;2008-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;10;2008-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;11;2008-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2008;12;2008-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;1;2009-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;2;2009-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;3;2009-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;4;2009-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;5;2009-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;6;2009-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;7;2009-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;8;2009-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;9;2009-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;10;2009-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;11;2009-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2009;12;2009-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;1;2010-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;2;2010-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;3;2010-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;4;2010-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;5;2010-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;6;2010-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;7;2010-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;8;2010-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;9;2010-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;10;2010-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;11;2010-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2010;12;2010-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;1;2011-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;2;2011-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;3;2011-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;4;2011-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;5;2011-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;6;2011-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;7;2011-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;8;2011-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;9;2011-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;10;2011-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;11;2011-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2011;12;2011-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;1;2012-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;2;2012-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;3;2012-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;4;2012-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;5;2012-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;6;2012-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;7;2012-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;8;2012-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;9;2012-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;10;2012-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;11;2012-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2012;12;2012-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;1;2013-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;2;2013-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;3;2013-03-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;4;2013-04-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;5;2013-05-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;6;2013-06-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;7;2013-07-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;8;2013-08-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;9;2013-09-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;10;2013-10-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;11;2013-11-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2013;12;2013-12-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2014;1;2014-01-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2014;2;2014-02-06;456.0;Cash ( GIRO )
5c7f2af4d4ce1230ca5525c6;2014;3;2014-03-06;456.0;Cash ( GIRO )
5c7f2b3bd4ce1230ca5526cd;2018;4;2018-04-06;0.0;Cash ( Cheque )
5c7f2b3bd4ce1230ca5526cd;2019;4;2019-04-06;0.0;Cash ( Cheque )
5c7f2b3bd4ce1230ca5526cd;2020;4;2020-04-06;0.0;Cash ( Cheque )
5c7f2b3bd4ce1230ca5526cd;2021;4;2021-04-06;0.0;Cash ( Cheque )
5d06eec3d4ce121750423627;2014;6;2014-06-17;1000.0;Cash ( Credit Card )
5d06eec3d4ce121750423627;2015;6;2015-06-17;1000.0;Cash ( Credit Card )
5d06eec3d4ce121750423627;2016;6;2016-06-17;1000.0;Cash ( Credit Card )
5d06eec3d4ce121750423627;2017;6;2017-06-17;1000.0;Cash ( Credit Card )
5d06eec3d4ce121750423627;2018;6;2018-06-17;1000.0;Cash ( Credit Card )
5d132014d4ce12364a4a2bdc;2019;6;2019-06-26;345.0 | 900.0;Cash ( GIRO ) | CPF Medisave Account
5d132014d4ce12364a4a2bdc;2020;6;2020-06-26;345.0 | 900.0;Cash ( GIRO ) | CPF Medisave Account
5d132014d4ce12364a4a2bdc;2021;6;2021-06-26;345.0 | 900.0;Cash ( GIRO ) | CPF Medisave Account
5d132014d4ce12364a4a2bdc;2022;6;2022-06-26;345.0 | 900.0;Cash ( GIRO ) | CPF Medisave Account
5d268968d4ce1277737ba60a;2018;7;2018-07-11;10000.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2018;7;2018-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2019;7;2019-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2020;7;2020-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2021;7;2021-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2022;7;2022-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2023;7;2023-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2024;7;2024-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2025;7;2025-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2026;7;2026-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2027;7;2027-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2028;7;2028-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2029;7;2029-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2030;7;2030-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2031;7;2031-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2032;7;2032-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2033;7;2033-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2034;7;2034-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2035;7;2035-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2036;7;2036-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2037;7;2037-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2038;7;2038-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2039;7;2039-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2040;7;2040-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2041;7;2041-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2042;7;2042-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2043;7;2043-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2044;7;2044-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2045;7;2045-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2046;7;2046-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2047;7;2047-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2048;7;2048-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2049;7;2049-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2050;7;2050-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2051;7;2051-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2052;7;2052-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2053;7;2053-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2054;7;2054-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2055;7;2055-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2056;7;2056-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2057;7;2057-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2058;7;2058-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2059;7;2059-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2060;7;2060-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2061;7;2061-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2062;7;2062-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2063;7;2063-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2064;7;2064-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2065;7;2065-07-12;2234.0;Cash ( GIRO )
5d27f082d4ce1237dfc745c5;2066;7;2066-07-12;2234.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2019;10;2019-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2020;10;2020-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2021;10;2021-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2022;10;2022-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2023;10;2023-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2024;10;2024-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2025;10;2025-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2026;10;2026-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2027;10;2027-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2028;10;2028-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2029;10;2029-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2030;10;2030-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2031;10;2031-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2032;10;2032-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2033;10;2033-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2034;10;2034-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2035;10;2035-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2036;10;2036-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2037;10;2037-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2038;10;2038-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2039;10;2039-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2040;10;2040-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2041;10;2041-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2042;10;2042-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2043;10;2043-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2044;10;2044-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2045;10;2045-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2046;10;2046-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2047;10;2047-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2048;10;2048-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2049;10;2049-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2050;10;2050-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2051;10;2051-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2052;10;2052-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2053;10;2053-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2054;10;2054-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2055;10;2055-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2056;10;2056-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2057;10;2057-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2058;10;2058-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2059;10;2059-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2060;10;2060-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2061;10;2061-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2062;10;2062-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2063;10;2063-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2064;10;2064-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2065;10;2065-10-28;2134.0;Cash ( GIRO )
5db914c2d4ce1279891ea20b;2066;10;2066-10-28;2134.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2019;10;2019-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2020;10;2020-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2021;10;2021-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2022;10;2022-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2023;10;2023-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2024;10;2024-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2025;10;2025-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2026;10;2026-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2027;10;2027-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2028;10;2028-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2029;10;2029-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2030;10;2030-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2031;10;2031-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2032;10;2032-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2033;10;2033-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2034;10;2034-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2035;10;2035-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2036;10;2036-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2037;10;2037-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2038;10;2038-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2039;10;2039-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2040;10;2040-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2041;10;2041-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2042;10;2042-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2043;10;2043-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2044;10;2044-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2045;10;2045-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2046;10;2046-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2047;10;2047-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2048;10;2048-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2049;10;2049-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2050;10;2050-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2051;10;2051-10-30;0.0;Cash ( GIRO )
5db91603d4ce1214fb1ea1e5;2052;10;2052-10-30;0.0;Cash ( GIRO )
